CustomerID,Gender,SeniorCitizen,Partner,Tenure,InternetService,TechSupport,Contract,MonthlyCharges,TotalCharges,Churn
CUST_1282,Female,1,No,72,DSL,Yes,Month-to-month,63.59155785790614,4578.592165769242,No
CUST_1283,Male,0,Yes,40,Fiber optic,No,Month-to-month,86.96830656839123,3478.732262735649,No
CUST_1284,Female,1,No,46,Fiber optic,No,Month-to-month,82.98010295190355,3817.084735787563,No
CUST_1285,Male,0,Yes,71,DSL,Yes,Month-to-month,64.73518180252903,4596.197907979561,No
CUST_1286,Male,1,Yes,70,DSL,No,Month-to-month,46.87475492372833,3281.232844660983,No
CUST_1287,Male,0,No,68,Fiber optic,Yes,Month-to-month,91.25714712623886,6205.486004584242,Yes
CUST_1288,Male,1,Yes,1,Fiber optic,No,Month-to-month,83.54324782805668,83.54324782805668,No
CUST_1289,Female,1,No,52,Fiber optic,No,Two year,86.80582102678228,4513.902693392679,No
CUST_1290,Male,0,No,35,No,No internet service,Two year,20.602528539557824,721.0884988845238,No
CUST_1291,Male,1,Yes,69,Fiber optic,Yes,Month-to-month,100.8798883333967,6960.712295004373,No
CUST_1292,Male,0,Yes,5,DSL,No,Month-to-month,51.03912989461395,255.19564947306975,No
CUST_1293,Female,0,No,17,Fiber optic,No,One year,70.35260384305292,1195.9942653318997,Yes
CUST_1294,Female,0,No,53,Fiber optic,Yes,One year,87.23601561401654,4623.508827542876,No
CUST_1295,Female,0,Yes,52,DSL,No,Two year,41.02869508720315,2133.4921445345635,No
CUST_1296,Female,0,No,14,Fiber optic,No,Month-to-month,85.16776792993771,1192.348751019128,Yes
CUST_1297,Male,0,Yes,29,Fiber optic,No,One year,89.6723882399285,2600.4992589579265,No
CUST_1298,Male,1,Yes,8,No,No internet service,Two year,20.214164318215627,161.713314545725,No
CUST_1299,Female,0,Yes,1,Fiber optic,Yes,Month-to-month,99.74545939302631,99.74545939302631,No
CUST_1300,Male,0,Yes,29,Fiber optic,Yes,Month-to-month,104.22073856133514,3022.401418278719,No
CUST_1301,Male,1,Yes,36,DSL,No,Month-to-month,53.528087900507074,1927.0111644182548,No
CUST_1302,Male,1,No,51,Fiber optic,No,Month-to-month,82.3130963483272,4197.967913764687,Yes
CUST_1303,Female,1,Yes,37,DSL,No,Month-to-month,36.88492315545389,1364.742156751794,No
CUST_1304,Female,0,Yes,69,Fiber optic,No,Two year,74.04126726153788,5108.847441046114,No
CUST_1305,Male,1,Yes,53,Fiber optic,No,Month-to-month,89.23063641222004,4729.223729847662,Yes
CUST_1306,Female,0,No,52,No,No internet service,Month-to-month,19.486643404158315,1013.3054570162324,No
CUST_1307,Female,0,No,12,DSL,Yes,Two year,59.6778027853578,716.1336334242935,No
CUST_1308,Female,0,Yes,52,DSL,No,Month-to-month,50.41280339887046,2621.4657767412637,No
CUST_1309,Female,0,Yes,1,Fiber optic,No,Month-to-month,86.41391980469483,86.41391980469483,No
CUST_1310,Female,0,Yes,7,Fiber optic,Yes,Month-to-month,98.03875515771892,686.2712861040325,Yes
CUST_1311,Male,0,Yes,17,DSL,No,Month-to-month,38.06863447519386,647.1667860782957,No
CUST_1312,Female,0,Yes,43,DSL,No,Month-to-month,52.05059438619095,2238.175558606211,Yes
CUST_1313,Male,0,Yes,71,Fiber optic,No,Two year,83.30860355154704,5914.91085215984,No
CUST_1314,Male,0,Yes,17,Fiber optic,No,Month-to-month,72.64098461166834,1234.8967383983618,Yes
CUST_1315,Female,0,No,59,No,No internet service,One year,24.82542367950063,1464.6999970905372,No
CUST_1316,Male,0,Yes,3,DSL,Yes,Month-to-month,60.54518546942203,181.6355564082661,No
CUST_1317,Male,0,No,29,No,No internet service,Two year,20.037058306295734,581.0746908825763,No
CUST_1318,Male,0,No,22,Fiber optic,No,One year,74.35087264195022,1635.7191981229048,No
CUST_1319,Female,0,No,38,DSL,Yes,Two year,58.29218918472387,2215.1031890195068,No
CUST_1320,Female,1,Yes,54,Fiber optic,Yes,Month-to-month,90.80185138375498,4903.299974722769,Yes
CUST_1321,Male,0,Yes,50,Fiber optic,No,Two year,75.89406353233132,3794.703176616566,No
CUST_1322,Female,0,Yes,69,DSL,Yes,Two year,53.10991326140679,3664.584015037068,Yes
CUST_1323,Female,0,No,30,Fiber optic,Yes,One year,95.51714746362839,2865.5144239088518,No
CUST_1324,Female,0,Yes,23,Fiber optic,No,Month-to-month,79.05466411471271,1818.2572746383923,No
CUST_1325,Female,1,No,47,DSL,Yes,Month-to-month,62.955125990430524,2958.8909215502345,No
CUST_1326,Male,0,No,21,DSL,No,Month-to-month,42.62550910530894,895.1356912114878,Yes
CUST_1327,Male,0,Yes,20,DSL,No,Month-to-month,38.66305782300284,773.2611564600568,No
CUST_1328,Female,0,No,23,Fiber optic,Yes,One year,91.77543388937399,2110.8349794556016,No
CUST_1329,Female,0,Yes,68,DSL,Yes,One year,58.73254825602615,3993.813281409778,No
CUST_1330,Male,0,Yes,21,Fiber optic,No,One year,88.83308550585781,1865.494795623014,Yes
CUST_1331,Male,0,Yes,21,Fiber optic,No,Month-to-month,82.48152093711799,1732.111939679478,No
CUST_1332,Female,0,Yes,1,Fiber optic,No,Month-to-month,72.66634312562101,72.66634312562101,Yes
CUST_1333,Male,0,No,15,Fiber optic,No,Month-to-month,81.97352638135028,1229.6028957202543,Yes
CUST_1334,Female,0,Yes,17,DSL,No,Month-to-month,51.52173547790862,875.8695031244465,No
CUST_1335,Female,1,Yes,51,No,No internet service,One year,19.79149664447685,1009.3663288683194,No
CUST_1336,Male,1,No,63,Fiber optic,Yes,Month-to-month,96.30599726209036,6067.2778275116925,No
CUST_1337,Male,0,No,14,Fiber optic,No,One year,74.35895593405549,1041.0253830767767,Yes
CUST_1338,Female,0,Yes,59,Fiber optic,No,Month-to-month,76.91757699948789,4538.137042969785,No
CUST_1339,Female,0,No,50,Fiber optic,No,Two year,75.82089427344403,3791.0447136722014,No
CUST_1340,Male,0,No,34,Fiber optic,No,Month-to-month,85.36620082473846,2902.4508280411073,No
CUST_1341,Female,0,Yes,6,Fiber optic,No,Month-to-month,88.22136112943514,529.3281667766108,Yes
CUST_1342,Male,1,Yes,49,DSL,No,Month-to-month,44.766981666352365,2193.582101651266,No
CUST_1343,Female,1,Yes,6,No,No internet service,Month-to-month,21.06390004155024,126.38340024930145,No
CUST_1344,Male,0,No,69,Fiber optic,Yes,One year,88.31908994972524,6094.017206531042,No
CUST_1345,Male,0,No,7,DSL,Yes,One year,63.927101695506416,447.48971186854493,No
CUST_1346,Male,0,No,51,Fiber optic,No,Month-to-month,71.2753975613082,3635.045275626718,No
CUST_1347,Female,0,Yes,1,DSL,No,Month-to-month,47.88871725655888,47.88871725655888,Yes
CUST_1348,Female,0,Yes,13,DSL,No,One year,46.996682355231385,610.956870618008,No
CUST_1349,Male,0,Yes,43,Fiber optic,Yes,Month-to-month,86.22784595484337,3707.797376058265,No
CUST_1350,Female,0,Yes,27,Fiber optic,No,Month-to-month,74.31617997931733,2006.5368594415677,No
CUST_1351,Male,0,No,71,No,No internet service,Two year,21.79770468331928,1547.637032515669,No
CUST_1352,Male,0,No,3,No,No internet service,Month-to-month,21.39651910312531,64.18955730937593,Yes
CUST_1353,Female,1,Yes,58,DSL,No,One year,46.04879521708597,2670.8301225909863,No
CUST_1354,Female,0,Yes,17,Fiber optic,No,One year,76.39010067431626,1298.6317114633764,No
CUST_1355,Male,0,Yes,45,No,No internet service,Two year,24.710862912380627,1111.9888310571282,No
CUST_1356,Female,0,Yes,58,DSL,No,One year,35.09960767182516,2035.7772449658594,No
CUST_1357,Female,0,Yes,56,Fiber optic,No,Month-to-month,77.27730776610403,4327.5292349018255,No
CUST_1358,Male,0,Yes,54,No,No internet service,Month-to-month,18.224785430091824,984.1384132249585,No
CUST_1359,Male,0,Yes,29,Fiber optic,No,Two year,85.4713297675726,2478.6685632596054,No
CUST_1360,Female,1,Yes,54,DSL,No,Month-to-month,47.789181722799896,2580.615813031194,No
CUST_1361,Male,0,Yes,27,No,No internet service,One year,22.47819026004222,606.9111370211399,No
CUST_1362,Male,1,Yes,45,No,No internet service,Two year,22.697135117383986,1021.3710802822794,No
CUST_1363,Female,0,No,31,Fiber optic,No,One year,77.4000967811369,,No
CUST_1364,Male,0,Yes,36,Fiber optic,Yes,Month-to-month,88.08444921057843,3171.0401715808234,No
CUST_1365,Male,0,No,61,Fiber optic,No,Month-to-month,86.84833431576419,5297.748393261616,Yes
CUST_1366,Female,0,Yes,37,DSL,Yes,Month-to-month,58.02383897851566,2146.8820422050794,No
CUST_1367,Female,0,Yes,67,DSL,No,Month-to-month,40.008889591071544,2680.5956026017934,No
CUST_1368,Male,0,Yes,36,Fiber optic,No,Two year,70.4415956811081,2535.8974445198915,No
CUST_1369,Male,0,Yes,5,No,No internet service,One year,22.338143854469646,111.69071927234823,No
CUST_1370,Female,1,No,46,No,No internet service,One year,24.510515187220765,1127.4836986121552,No
CUST_1371,Female,1,Yes,52,Fiber optic,No,Month-to-month,80.03938441255066,4162.047989452634,Yes
CUST_1372,Female,1,No,49,Fiber optic,No,Month-to-month,81.39596388026571,3988.4022301330197,No
CUST_1373,Female,0,No,6,DSL,Yes,Month-to-month,53.17446973753492,319.0468184252095,No
CUST_1374,Male,0,No,10,No,No internet service,Month-to-month,24.74672120338832,,No
CUST_1375,Female,0,No,23,Fiber optic,Yes,Month-to-month,92.68898432192799,2131.846639404344,No
CUST_1376,Female,0,No,17,No,No internet service,Month-to-month,21.56261015568155,366.5643726465864,Yes
CUST_1377,Male,0,Yes,44,Fiber optic,No,Month-to-month,83.79987012459553,3687.194285482203,No
CUST_1378,Female,0,No,41,Fiber optic,No,Month-to-month,80.48799944881719,3300.007977401505,Yes
CUST_1379,Male,0,Yes,15,No,No internet service,Two year,22.9047209021619,343.5708135324285,No
CUST_1380,Female,0,Yes,44,Fiber optic,No,Month-to-month,88.05681784521964,3874.499985189664,Yes
CUST_1381,Female,1,Yes,58,DSL,No,One year,43.4300517638098,2518.9430023009686,No
CUST_1382,Female,0,No,50,DSL,No,Month-to-month,50.99566669373637,2549.7833346868183,No
CUST_1383,Male,0,No,52,No,No internet service,Month-to-month,19.188855066084614,997.8204634363999,No
CUST_1384,Male,0,Yes,70,Fiber optic,Yes,Month-to-month,104.17276522599411,7292.093565819588,No
CUST_1385,Female,1,No,68,Fiber optic,No,One year,80.39321393062379,5466.738547282417,No
CUST_1386,Male,0,Yes,63,DSL,No,Month-to-month,44.62142045794707,2811.1494888506654,No
CUST_1387,Male,0,Yes,58,Fiber optic,No,Month-to-month,79.64690194927351,4619.520313057864,No
CUST_1388,Male,1,Yes,23,Fiber optic,No,Two year,71.92002008788754,1654.1604620214134,No
CUST_1389,Male,1,Yes,44,DSL,No,Month-to-month,52.43315645603791,2307.0588840656683,No
CUST_1390,Male,0,Yes,44,No,No internet service,Month-to-month,23.539554603448053,1035.7404025517144,Yes
CUST_1391,Male,0,No,52,Fiber optic,No,Month-to-month,80.31019768901167,4176.130279828607,No
CUST_1392,Female,0,No,67,DSL,No,Month-to-month,50.834030255941,3405.8800271480472,No
CUST_1393,Female,0,Yes,28,Fiber optic,No,One year,76.19100945998933,2133.348264879701,No
CUST_1394,Male,0,Yes,67,DSL,No,One year,49.13604528246517,3292.1150339251662,No
CUST_1395,Female,1,No,18,Fiber optic,No,Month-to-month,79.87949306550962,1437.8308751791733,No
CUST_1396,Female,0,No,27,DSL,No,Month-to-month,43.75516803168562,1181.3895368555118,No
CUST_1397,Female,0,Yes,51,No,No internet service,Two year,23.55127725014023,1201.1151397571518,No
CUST_1398,Female,0,Yes,60,Fiber optic,Yes,Month-to-month,99.36113019564034,5961.667811738421,No
CUST_1399,Male,0,No,49,Fiber optic,Yes,Two year,103.75679309857051,5084.082861829955,No
CUST_1400,Female,0,No,15,Fiber optic,No,Month-to-month,85.90864722078942,1288.6297083118413,No
CUST_1401,Female,0,Yes,68,Fiber optic,No,One year,71.82174133175748,4883.878410559509,No
CUST_1402,Male,0,Yes,15,DSL,No,Two year,53.243554737651394,798.6533210647709,No
CUST_1403,Male,0,No,51,No,No internet service,One year,19.100640831065327,974.1326823843317,No
CUST_1404,Female,0,Yes,48,Fiber optic,No,Month-to-month,78.7831734191548,3781.5923241194305,No
CUST_1405,Female,0,No,72,DSL,Yes,One year,68.87558949472722,4959.04244362036,No
CUST_1406,Female,1,Yes,1,Fiber optic,No,One year,83.16124116971358,83.16124116971358,No
CUST_1407,Female,0,No,7,Fiber optic,Yes,One year,89.39411874963297,625.7588312474307,No
CUST_1408,Female,0,Yes,53,No,No internet service,Month-to-month,19.230945349227575,1019.2401035090614,No
CUST_1409,Female,0,Yes,31,DSL,No,One year,45.65716404580108,1415.3720854198336,No
CUST_1410,Male,0,No,18,DSL,Yes,Month-to-month,66.65846855226229,1199.8524339407213,Yes
CUST_1411,Female,0,Yes,12,DSL,No,Month-to-month,38.14419846832864,457.73038161994367,Yes
CUST_1412,Female,0,No,48,DSL,Yes,One year,51.26398594258656,2460.671325244155,No
CUST_1413,Male,1,Yes,30,Fiber optic,Yes,Month-to-month,94.98584295941959,2849.5752887825874,No
CUST_1414,Male,0,Yes,7,Fiber optic,No,Two year,88.05930853781807,616.4151597647265,No
CUST_1415,Male,0,Yes,3,DSL,No,Two year,41.571269362414476,124.71380808724342,No
CUST_1416,Male,0,No,63,DSL,No,Two year,54.749166903099955,3449.197514895297,No
CUST_1417,Female,1,Yes,6,Fiber optic,No,One year,76.09903882515084,456.59423295090505,No
CUST_1418,Female,0,Yes,15,Fiber optic,No,Month-to-month,78.69288878621394,1180.3933317932092,No
CUST_1419,Female,0,Yes,71,No,No internet service,Month-to-month,22.35264688477386,1587.0379288189442,No
CUST_1420,Female,0,No,43,DSL,No,Month-to-month,38.96614239392819,1675.544122938912,Yes
CUST_1421,Female,0,No,18,DSL,Yes,Month-to-month,58.11504247908465,1046.0707646235237,No
CUST_1422,Female,1,Yes,22,Fiber optic,Yes,Month-to-month,96.52065346878207,2123.4543763132056,No
CUST_1423,Male,0,Yes,61,No,No internet service,One year,22.89450386003195,1396.5647354619489,No
CUST_1424,Female,0,No,61,Fiber optic,No,Month-to-month,83.70902577723977,5106.250572411626,No
CUST_1425,Male,1,Yes,53,DSL,No,Month-to-month,47.69936279332524,,No
CUST_1426,Male,1,No,26,Fiber optic,No,One year,75.56319406843288,1964.6430457792549,No
CUST_1427,Female,1,No,40,Fiber optic,No,Month-to-month,77.61910191447312,3104.7640765789247,Yes
CUST_1428,Male,0,No,8,Fiber optic,No,Month-to-month,75.78575494132986,606.2860395306388,Yes
CUST_1429,Female,0,Yes,21,DSL,No,Month-to-month,50.73489784122296,1065.432854665682,No
CUST_1430,Male,0,No,43,Fiber optic,Yes,One year,98.63974810292619,4241.509168425826,No
CUST_1431,Female,0,No,21,Fiber optic,No,One year,77.00857882069124,1617.180155234516,No
CUST_1432,Male,0,No,3,DSL,Yes,One year,50.4921205824998,151.4763617474994,No
CUST_1433,Female,0,Yes,31,Fiber optic,Yes,Month-to-month,87.2008968619733,2703.2278027211723,No
CUST_1434,Female,0,Yes,27,Fiber optic,No,One year,75.89701433814746,2049.2193871299814,No
CUST_1435,Female,0,Yes,27,Fiber optic,No,One year,70.84910871450728,1912.9259352916965,No
CUST_1436,Female,0,No,57,DSL,Yes,Month-to-month,54.68292469354561,3116.9267075320995,No
CUST_1437,Female,0,No,33,No,No internet service,Month-to-month,19.93816357246654,657.9593978913958,No
CUST_1438,Male,1,Yes,44,DSL,Yes,One year,62.3583204220464,2743.7660985700413,No
CUST_1439,Male,0,Yes,43,DSL,No,Month-to-month,37.969309809665205,1632.6803218156037,No
CUST_1440,Male,0,Yes,31,No,No internet service,One year,23.188021892303304,718.8286786614025,No
CUST_1441,Female,0,No,65,No,No internet service,Month-to-month,19.7503183338104,1283.770691697676,No
CUST_1442,Male,0,No,17,DSL,Yes,One year,66.57616677687244,1131.7948352068315,No
CUST_1443,Female,0,Yes,15,No,No internet service,Month-to-month,24.308161406898343,364.6224211034751,No
CUST_1444,Female,0,Yes,34,DSL,No,Month-to-month,37.95525640701858,1290.4787178386318,No
CUST_1445,Male,0,Yes,4,Fiber optic,No,Month-to-month,83.44310829564736,333.77243318258945,Yes
CUST_1446,Male,0,No,72,DSL,No,Two year,54.096828155068714,3894.971627164947,No
CUST_1447,Female,0,No,28,Fiber optic,No,Two year,83.83486079257473,2347.3761021920923,Yes
CUST_1448,Male,0,No,2,Fiber optic,No,One year,77.70933166555852,155.41866333111705,No
CUST_1449,Female,1,Yes,17,Fiber optic,No,One year,73.81160037459536,1254.7972063681211,Yes
CUST_1450,Female,1,No,58,Fiber optic,No,Month-to-month,81.77963400186806,4743.218772108347,Yes
CUST_1451,Female,0,Yes,9,Fiber optic,No,One year,78.14679761062068,703.3211784955861,No
CUST_1452,Female,0,No,31,No,No internet service,Month-to-month,23.310121734926266,722.6137737827142,No
CUST_1453,Female,0,Yes,66,DSL,No,Month-to-month,46.800101739211655,3088.806714787969,No
CUST_1454,Male,1,No,62,DSL,No,Month-to-month,37.32947826592477,2314.4276524873358,No
CUST_1455,Male,0,No,19,Fiber optic,No,Month-to-month,80.89873897952194,1537.0760406109168,Yes
CUST_1456,Female,0,No,55,DSL,No,Month-to-month,41.18334469511318,2265.0839582312246,No
CUST_1457,Female,1,No,28,Fiber optic,Yes,Month-to-month,89.55583643618723,2507.5634202132424,Yes
CUST_1458,Male,0,Yes,50,Fiber optic,No,Month-to-month,88.47378258801186,4423.689129400593,Yes
CUST_1459,Male,1,Yes,65,DSL,No,One year,35.599990255301535,2313.9993665946,No
CUST_1460,Female,0,No,3,No,No internet service,Month-to-month,23.503632365903012,70.51089709770903,No
CUST_1461,Male,0,Yes,52,DSL,No,Month-to-month,50.16220175767212,2608.4344913989503,No
CUST_1462,Female,0,Yes,10,DSL,No,Two year,35.825638297770396,358.256382977704,No
CUST_1463,Male,1,Yes,21,DSL,No,Month-to-month,43.88256985057453,921.5339668620651,No
CUST_1464,Female,1,No,37,DSL,No,Two year,49.76275873642855,1841.2220732478563,No
CUST_1465,Male,0,Yes,15,Fiber optic,No,One year,84.48163919567637,1267.2245879351456,No
CUST_1466,Female,0,Yes,9,Fiber optic,No,Month-to-month,73.9888790451909,665.899911406718,Yes
CUST_1467,Male,0,Yes,44,Fiber optic,No,Month-to-month,74.45124789017292,3275.8549071676084,Yes
CUST_1468,Male,1,Yes,39,No,No internet service,Month-to-month,18.03483563956864,703.358589943177,No
CUST_1469,Female,0,No,5,DSL,Yes,Month-to-month,54.190426518165005,270.95213259082504,No
CUST_1470,Male,0,No,25,DSL,Yes,Month-to-month,65.67850736200435,1641.962684050109,No
CUST_1471,Female,0,No,56,No,No internet service,Month-to-month,18.538894567195964,1038.178095762974,Yes
CUST_1472,Male,0,Yes,64,DSL,No,Month-to-month,43.3576635139413,2774.890464892243,No
CUST_1473,Female,0,No,72,No,No internet service,One year,19.269856821138806,1387.429691121994,No
CUST_1474,Male,0,No,52,No,No internet service,Month-to-month,24.768079545761665,1287.9401363796067,No
CUST_1475,Female,0,Yes,9,No,No internet service,Two year,22.22613523448801,200.03521711039207,No
CUST_1476,Male,1,No,10,Fiber optic,No,Month-to-month,79.92281114469901,799.2281114469902,Yes
CUST_1477,Female,0,No,10,DSL,No,Two year,54.39558416623516,543.9558416623516,No
CUST_1478,Male,0,No,62,Fiber optic,No,Month-to-month,80.08527705419891,4965.287177360333,No
CUST_1479,Female,1,No,60,Fiber optic,No,One year,89.83989632648277,5390.393779588966,No
CUST_1480,Female,0,Yes,19,DSL,Yes,Month-to-month,63.506150171741574,1206.61685326309,No
CUST_1481,Female,0,Yes,38,Fiber optic,Yes,One year,103.54147064108496,3934.5758843612284,No
CUST_1482,Male,0,No,6,DSL,No,Month-to-month,52.188230540789405,313.12938324473646,Yes
CUST_1483,Female,1,Yes,15,Fiber optic,No,Month-to-month,81.14219824208296,1217.1329736312443,Yes
CUST_1484,Male,0,Yes,47,No,No internet service,Month-to-month,22.77405089866739,1070.3803922373672,No
CUST_1485,Female,1,No,45,DSL,No,Month-to-month,44.20961647017518,1989.432741157883,No
CUST_1486,Male,0,No,5,DSL,No,Month-to-month,38.72376437956286,193.61882189781429,Yes
CUST_1487,Female,0,Yes,53,DSL,No,Month-to-month,54.815138810911094,2905.2023569782878,No
CUST_1488,Male,0,No,66,DSL,Yes,Month-to-month,65.24881817352208,4306.421999452457,No
CUST_1489,Male,1,No,62,DSL,Yes,Month-to-month,59.34937594815317,3679.661308785496,No
CUST_1490,Female,0,No,23,DSL,Yes,One year,59.51599867615796,,No
CUST_1491,Male,1,Yes,44,DSL,Yes,Two year,62.265895429678096,2739.6993989058365,No
